id,lon,lat,people,chickens,car,children,malaria,household_head_age,household_head_sex
5410,32.6790674990069,-25.0374867833942,7,1,No car,6,no malaria,28.4372824582592,female
5411,32.6416129457558,-25.031767198222,6,5,No car,5,no malaria,20.4210344429029,female
5412,32.6644102693455,-25.0423854913799,5,13,No car,0,no malaria,16.3907293144182,male
5413,32.6558528241443,-25.0187720909572,9,20,No car,5,no malaria,28.9891062728509,female
5414,32.3148281554222,-24.8707978568237,2,23,No car,0,malaria,19.4641028612742,male
5415,32.5642576415106,-25.1347549708658,3,3,No car,0,no malaria,34.3902625625275,male
5416,32.6742380183645,-24.8563760767764,6,5,No car,0,no malaria,16.4817499044483,male
5417,32.630064357839,-25.0141662332923,7,18,No car,0,malaria,66.9292384447103,male
5418,32.6594831274166,-25.0150080268907,3,19,No car,0,no malaria,22.0482373054468,male
5419,32.6506627896102,-25.016807065457,4,17,No car,3,no malaria,23.9088045507524,male
5420,32.6375889133554,-25.0270556474822,8,4,No car,5,no malaria,29.0898737359802,male
5421,32.5434687831432,-25.0858356103067,7,18,No car,3,no malaria,19.7445443668062,male
5422,32.6247859104732,-25.0091198121919,9,9,No car,4,malaria,34.8363632092379,male
5423,32.5106751562708,-25.2692977571716,4,1,No car,1,no malaria,18.291740960857,male
5424,32.7057749060698,-25.0683969313368,2,12,No car,0,no malaria,32.1493612617541,male
5425,32.6260050687851,-25.0517932706764,3,3,No car,0,no malaria,74.8286441942067,male
5426,32.5892474385813,-24.9866382518228,10,3,No car,8,no malaria,15.0973609925119,female
5427,32.6538480940683,-25.0262111374245,8,11,No car,3,no malaria,45.7948054297396,male
5428,32.4870512206554,-25.2094199145704,2,36,No car,1,no malaria,23.6436505608585,male
5429,32.686042469293,-25.010439256905,3,5,No car,1,no malaria,35.1573285573925,male
5430,32.1642340860107,-24.7050550584584,6,0,No car,0,no malaria,23.8757344733182,male
5431,32.5398305562716,-25.0762317125068,7,19,No car,2,malaria,37.2512057660612,female
5432,32.643506822987,-25.0104890796194,12,11,No car,11,no malaria,30.1103630364543,male
5433,32.6501592069843,-25.0160186396803,5,40,No car,4,no malaria,27.6288620061182,male
5434,32.6163560811549,-25.1026518850139,7,0,No car,3,malaria,24.4349250752592,male
5436,32.5275628087602,-24.8685178888205,5,12,Has car,0,no malaria,51.8974711657384,male
5437,32.6546828382545,-25.0528209298892,6,31,No car,3,no malaria,50.6189990756218,female
5438,32.6430519381278,-25.0098266538037,6,11,No car,2,no malaria,34.828507637862,male
5439,32.6306688255703,-25.0249588718094,8,6,No car,7,no malaria,32.7034663147043,male
5440,32.6522978393207,-25.0250605912044,3,28,No car,0,no malaria,36.9450588642854,male
5441,32.6646768157059,-25.0940206995645,10,0,No car,3,no malaria,23.5602932149959,female
5442,32.6276706041386,-25.074310099056,5,3,No car,2,no malaria,44.8884638552723,male
5443,32.4857421847354,-24.720958563672,5,8,No car,4,no malaria,18.3940815262132,female
5444,32.670157519536,-25.0851592178792,4,0,No car,0,no malaria,32.9414074033128,male
5445,32.6418499020144,-25.0284361639916,3,38,No car,1,no malaria,25.5165759562266,female
5446,32.6459438818578,-24.9955028259607,6,47,No car,5,no malaria,69.3059001637845,male
5447,32.6638806536245,-25.0675440397306,4,22,No car,0,no malaria,33.8534352673939,male
5448,32.6532296738939,-25.0259854246451,4,8,No car,0,no malaria,35.7096426435134,male
5449,32.652761994539,-25.0186298678456,3,13,No car,2,no malaria,34.2572312018603,male
5450,32.6302382508855,-25.0258095051807,10,19,No car,7,no malaria,28.6893060967757,male
5451,32.6470172285465,-25.0098971340113,6,13,No car,1,no malaria,34.6739257838257,male
5452,32.6514400794826,-25.1637159742065,9,3,No car,7,no malaria,26.9817854850166,female
5453,32.8556518569062,-24.8102076207912,10,5,No car,2,no malaria,21.192031408262,male
5454,32.9002028509969,-24.8492590947289,3,18,No car,2,malaria,38.2630441629739,male
5455,32.6294589995521,-25.0312608048549,6,23,No car,3,no malaria,51.1537571425906,male
5456,32.6368531572703,-25.0283751835484,2,1,No car,0,no malaria,29.5833356581444,male
5457,32.6583717666891,-25.0034691041483,10,18,No car,9,malaria,45.1398787153225,female
5458,32.6549502780314,-25.0436344963323,10,11,No car,7,no malaria,18.7356249998805,male
5459,32.7242732164744,-25.080188773263,8,0,No car,4,no malaria,23.7097832233166,male
5460,32.574996774314,-24.9942853930755,6,12,No car,4,malaria,15.2501278640823,male
5461,32.4790252918734,-25.1179018352886,3,3,No car,0,no malaria,49.5214928954658,female
5462,32.6541029799476,-24.9755009374829,6,15,No car,0,malaria,37.7191308833372,male
5463,32.6519998195728,-24.9965351655088,6,10,No car,5,no malaria,27.1116216114135,male
5464,32.6068802244196,-24.8354633022786,3,12,No car,1,malaria,17.2106482530121,male
5465,32.6495219384874,-25.0165734360954,9,11,No car,7,no malaria,26.1020824462956,male
5466,32.6467992704226,-25.0243113141263,5,25,No car,4,no malaria,27.4213089793235,male
5467,32.5310017527936,-25.1495907062923,7,19,No car,2,no malaria,28.9496153626028,male
5468,32.6397141373842,-25.024489773523,7,1,No car,1,no malaria,21.7537164903325,male
5469,32.761658831257,-24.9490176937361,14,38,No car,11,no malaria,29.5609249231771,male
5470,32.6515410546893,-25.0251179508902,7,12,No car,5,no malaria,34.7169588093196,male
5471,32.7059949790235,-25.0236244079959,4,0,No car,3,no malaria,28.7309015739443,female
5472,32.6441689949077,-25.020128230297,4,8,No car,3,no malaria,47.3337122721034,male
5473,32.6798581695709,-25.0366407326596,10,50,No car,9,no malaria,34.0391752757005,female
5474,32.6339754621436,-25.0287355187039,9,1,No car,4,no malaria,20.9315377463753,male
5475,32.353027233326,-24.8942657724225,8,34,No car,4,no malaria,46.3412841653548,male
5476,32.5833184163815,-25.0730733268941,4,2,No car,0,no malaria,31.8624005053823,male
5477,32.6106201566527,-25.0127778398728,6,41,No car,5,no malaria,34.3415697812397,male
5478,32.6516995840165,-25.0133795142532,8,3,No car,5,no malaria,38.7247562849562,male
5480,32.6681092314223,-25.0389091355822,7,40,No car,6,no malaria,25.2124465987802,male
5481,32.6158991935063,-25.0233336568828,10,6,No car,3,no malaria,17.5025447454433,female
5482,32.6997793698813,-24.5137885006648,5,39,No car,3,no malaria,32.0901470977256,male
5483,32.5822146315127,-24.9755440997102,9,17,No car,0,no malaria,35.1946622056419,male
5484,32.4871482793139,-24.7254663123513,8,11,No car,0,malaria,18.5909281722652,male
5485,32.8980292685152,-24.9257481785001,7,0,No car,5,no malaria,45.5230896007012,male
5486,32.5313869638567,-24.9176993968107,3,11,Has car,2,no malaria,49.7208831097587,male
5487,32.3781980233144,-24.9966315657528,10,35,No car,6,malaria,39.4643786574836,male
5488,32.6568238344009,-25.004451358754,3,1,No car,0,malaria,45.7650993193163,male
5489,32.5560626917287,-25.1528662766834,6,31,No car,5,no malaria,27.6353823325364,male
5490,32.6614746481126,-25.1121489650587,4,26,No car,0,no malaria,30.1697426728554,female
5492,32.6476892380503,-25.0197360773595,3,27,No car,2,malaria,30.3702309080257,female
5493,32.5854358911583,-25.1278040947734,2,6,No car,0,no malaria,81.6966138258729,male
5494,32.6499227215575,-25.0195590441311,2,14,No car,1,no malaria,33.0361645688258,male
5495,32.6424302515687,-25.017298387407,8,4,No car,2,malaria,49.3007778453359,male
5496,32.6453129855084,-25.0174338305163,5,12,No car,0,malaria,44.8650594414257,male
5497,32.6627924494032,-24.8792645082779,5,15,No car,4,no malaria,19.659322901115,female
5498,32.6317022771404,-25.0106829243704,4,22,No car,2,no malaria,54.8532190148902,male
5499,32.6607753449451,-24.5685687510387,4,1,No car,0,no malaria,17.10066714952,male
5500,32.9018742758027,-24.930718623916,5,4,No car,0,no malaria,45.880951768198,male
5501,32.5497532580696,-24.906357669405,4,8,No car,0,malaria,44.5989999599508,male
5502,32.6306426797621,-25.0274965772775,6,13,No car,3,no malaria,17.5980093258548,male
5503,32.9650809068289,-24.8314754094628,7,14,No car,3,no malaria,27.2638827416885,male
5504,32.66410863625,-25.0678471256691,16,31,No car,11,no malaria,37.7577968732839,male
5505,32.6626219141537,-24.8524827817167,4,22,No car,2,no malaria,39.7278946238116,male
5506,32.652508792496,-25.0242995383877,4,8,No car,3,malaria,33.5141560067143,male
5507,32.6909634908498,-25.0154972779187,8,34,No car,1,no malaria,21.2172889918778,male
5508,32.654598422073,-25.009605372282,5,32,No car,3,malaria,22.1698161115386,male
5509,32.7076525342186,-25.0677642308152,7,6,No car,3,no malaria,46.5706306772645,male
5510,32.5263131896749,-24.8038323545754,3,9,No car,0,no malaria,29.452695638304,female
5511,32.5238094539273,-24.886756969859,1,8,No car,0,no malaria,28.1528328433434,male
5512,32.6441753680941,-25.0144590576321,8,5,No car,3,no malaria,29.9347337921907,male
5513,32.6416117178159,-25.0252420289549,4,49,No car,0,no malaria,26.7150902250063,male
5514,32.8290893313439,-24.7227853671512,6,33,No car,0,no malaria,44.1011474373708,male
5516,32.6241006562654,-25.0536241313387,4,10,No car,0,no malaria,41.9458062131072,male
5517,32.7338910894865,-25.0788294828331,3,10,No car,0,no malaria,19.9466790615259,male
5518,32.8520408206656,-24.8036502994525,3,26,No car,0,no malaria,34.8599534007853,male
5519,32.6643720238699,-25.0391813836565,8,19,No car,5,no malaria,50.1172298581434,male
5520,32.6352205147482,-25.0154480195923,3,5,No car,0,no malaria,60.4217457890018,male
5521,32.0981037825226,-24.4885428213718,5,22,No car,0,no malaria,28.7946043496339,male
5522,32.6420989032314,-25.0291775971796,5,3,No car,3,malaria,35.6949491630317,male
5523,32.0829176636742,-24.4722424744827,7,2,No car,1,no malaria,38.5455712951747,male
5524,32.7242676203583,-25.0725895489704,3,11,No car,0,no malaria,33.4035173060007,male
5525,32.6581151837789,-25.0227423690205,1,23,No car,0,no malaria,33.0926322575695,male
5526,32.6895503442323,-25.0130758889397,7,6,No car,5,no malaria,32.2288229161313,male
5527,32.6246991001198,-25.0535626507366,6,22,No car,1,no malaria,57.7900511426246,male
5528,32.6487436448935,-25.0404578055159,8,10,No car,5,no malaria,91.8118550633013,female
5529,32.5616204283975,-25.0260239411158,4,12,No car,0,no malaria,57.1339648895775,male
5530,32.6418275989247,-25.0304359717811,9,11,No car,4,no malaria,29.0111267664849,female
5531,32.5437947334099,-25.0859965191413,8,47,No car,5,no malaria,56.1196118385713,female
5532,32.5780832900754,-25.0049789269013,6,2,No car,4,malaria,58.2785556478108,male
5533,32.9027512448878,-24.8902932822606,3,35,No car,0,no malaria,40.2154827587031,female
5534,NA,NA,4,3,No car,0,no malaria,16.1045363543134,male
5535,32.637840611106,-25.0242874889105,7,7,No car,6,malaria,17.2935701988484,male
5536,32.8636755589444,-24.8105412092057,9,2,No car,3,no malaria,26.0866393041547,male
5537,32.8572194462606,-24.8027045824362,6,17,No car,5,no malaria,43.2952097363641,female
5538,32.6678537314629,-25.0787001134185,9,29,No car,7,no malaria,35.6036186833231,female
5539,32.6912462290581,-25.0147738000862,3,23,No car,0,malaria,35.3339350670059,male
5540,32.6488698037645,-25.0204737462436,6,14,No car,3,no malaria,32.0599601051825,male
5541,32.6569773931705,-25.0220883351449,7,8,No car,1,no malaria,35.0914465782219,male
5542,32.630427803141,-25.0226639815728,7,25,No car,5,no malaria,26.2911768357267,male
5543,32.5349139493407,-25.0837575336871,4,11,No car,3,no malaria,15.4125344286797,male
5544,32.6528875713538,-25.0244410059622,10,10,No car,6,no malaria,40.7064993902879,male
5545,32.6625410515657,-25.0425223040429,4,0,No car,0,no malaria,15.1748947952073,male
5546,32.8525016474375,-24.787999320859,9,23,No car,8,malaria,36.7630475869888,male
5547,32.7271691412824,-25.0780212101267,7,18,No car,0,no malaria,49.0973268999135,male
5548,32.0818005687347,-24.5102412324691,4,2,No car,2,malaria,51.5022801882859,male
5549,32.6595508277582,-25.0062897268893,7,6,No car,3,no malaria,18.2752249850315,male
5550,32.8447983773196,-24.9706859878271,7,25,No car,1,no malaria,33.1597276598601,male
5551,32.6812844154888,-25.0002670263339,3,7,No car,0,no malaria,34.6048627800943,female
5552,32.6566304347157,-25.0057937700372,5,37,No car,3,no malaria,28.0645366245944,female
5553,32.6662153457174,-25.0737341277574,8,33,No car,3,no malaria,21.0811628293917,male
5554,32.5497313570139,-24.9361305802051,4,6,No car,1,malaria,50.5712195963956,male
5555,32.6006261077158,-25.1101620616212,3,16,No car,0,no malaria,62.5444225890733,male
5556,32.0904841509261,-24.4850377380378,3,25,No car,0,no malaria,24.8707120328969,male
5557,32.8591112717646,-24.8068204276345,3,24,No car,2,no malaria,24.3899048685214,male
5559,32.7072961549814,-25.0550488322113,6,3,No car,5,no malaria,51.2435212784551,female
5560,32.6910861899082,-25.0146410663063,4,0,No car,0,no malaria,20.0218105211697,female
5561,32.6305671055993,-25.0240520001931,5,1,No car,1,no malaria,33.6590273900882,male
5562,32.6669451728517,-25.0392319018284,9,30,No car,4,no malaria,31.6759481080389,female
5564,32.8560570117948,-24.8052448120356,4,13,No car,0,no malaria,20.3417738067366,female
5565,32.6394616000029,-25.0303966368777,5,9,No car,0,no malaria,23.9638984858039,female
5567,32.5072990268256,-25.1175820183891,4,21,No car,1,no malaria,23.0733409599251,male
5568,32.5740307790591,-24.9611467572907,5,12,No car,2,no malaria,34.0560149786036,female
5569,32.6518120203814,-25.0448437428274,10,0,No car,7,no malaria,44.1318577175632,male
5570,32.6278034595823,-25.0327611196283,1,19,No car,0,malaria,19.8839269053879,female
5571,32.6425749944586,-25.0239044136439,4,2,No car,2,malaria,19.568687405814,female
5572,32.6525969116288,-25.0236858239452,10,13,No car,9,no malaria,29.289303670406,male
5573,32.5698770745343,-25.0811745878212,7,0,No car,4,no malaria,30.4068997709758,male
5574,32.8379656989764,-24.7763420549183,7,4,No car,3,no malaria,32.3163804767404,male
5575,32.6473791452535,-25.0390748136798,3,9,No car,0,no malaria,32.3831493529192,male
5576,32.9250058488545,-24.851648618533,7,3,No car,5,no malaria,25.1557599784554,male
5577,32.6874613664615,-25.0105094799986,8,9,No car,0,no malaria,47.6962892661585,male
5578,32.6400910171536,-25.0457046011795,3,12,No car,0,no malaria,18.444315706826,male
5579,32.6575896952686,-25.1089945567946,6,5,No car,5,no malaria,15.9127600165937,male
5580,32.6542672014345,-25.004694471921,3,16,No car,0,no malaria,19.4128212131354,male
5581,32.6527961068582,-25.0228803169685,7,16,No car,6,no malaria,26.605013907476,male
5582,32.639319621464,-25.0250933044103,9,7,No car,4,no malaria,34.1845485926343,male
5583,32.7163176620627,-25.0103231977632,5,48,No car,0,no malaria,66.2375675337809,male
5584,32.6570841971205,-25.0265713945973,5,3,No car,0,no malaria,29.0849750410296,male
5585,32.6362348848167,-25.0291575847211,5,3,No car,0,no malaria,31.6635933362391,male
5586,32.6589217030192,-25.0260293161139,4,5,No car,0,no malaria,38.9803506293381,female
5587,32.5773355284442,-25.0090358650882,5,31,No car,0,no malaria,74.6823075478476,male
5588,32.5203677520056,-24.834667176896,11,1,No car,9,no malaria,50.887829676579,male
5589,32.6602749828824,-25.0479982994067,10,7,No car,6,no malaria,74.8336549846599,male
5590,32.6524519775648,-24.9991074738988,11,0,No car,8,no malaria,23.8429823500206,male
5591,32.6748895821242,-25.0369123483699,3,2,No car,0,no malaria,38.5305318893778,male
5592,32.8587602401201,-24.9674415464337,3,4,No car,0,no malaria,22.6993715705627,female
5594,32.7025673732822,-25.0489244423436,6,6,No car,4,no malaria,33.6931778308089,male
5595,32.6575313972288,-25.0239351081231,9,17,No car,7,no malaria,15.3232675493373,female
5596,32.7656517136931,-24.6040457617107,10,18,No car,6,no malaria,32.7573744251575,male
5597,32.7394160713686,-25.0055576025706,9,7,No car,5,malaria,27.2800015311182,male
5598,32.1798091134975,-24.4833638341968,9,55,No car,5,no malaria,17.5860228987001,male
5599,32.902254267853,-24.8509138047373,9,23,No car,7,no malaria,31.4119485797236,male
5600,32.6976315019242,-24.5178863500006,9,31,No car,7,no malaria,31.8299948310959,male
5601,32.5414682122165,-25.0845327296964,5,7,No car,3,no malaria,63.581761123612,male
5602,32.5632112402879,-24.9329148634625,5,24,No car,3,no malaria,67.7594957133981,male
5603,32.6356044003477,-25.0153380882147,4,7,No car,0,no malaria,31.6855192001116,female
5604,32.6523218472762,-25.0223364706911,6,16,No car,0,no malaria,16.1969477001701,male
5605,32.7035667055102,-25.0251412866409,8,4,No car,4,no malaria,30.8010263157972,male
5606,32.5668799059813,-25.0159274854459,3,25,No car,1,no malaria,37.0110194356244,male
5607,32.5238601416255,-25.0928761056892,10,3,No car,9,no malaria,40.6206982393237,female
5608,32.6119084548527,-25.0378750006382,7,25,No car,3,no malaria,21.2609956928716,male
5609,32.5535009069888,-24.9242812630597,9,4,Has car,7,malaria,19.0923900920289,male
5610,32.4306340141588,-24.6264189501678,4,0,No car,0,no malaria,37.1968669989676,female
5611,32.6100525366218,-25.0462079278764,5,5,No car,1,malaria,33.5221408230013,male
5612,32.7203498875011,-25.0079878914134,9,16,No car,7,malaria,61.1697669088005,male
5614,32.4918902693951,-25.2028423136717,3,9,No car,0,malaria,18.6292892924551,female
5615,32.6473297381784,-25.0215907775934,8,7,No car,7,no malaria,30.388345690799,male
5616,32.5705188046855,-25.1247151438559,3,10,No car,0,no malaria,27.9282102016911,male
5617,32.6594304332082,-24.8259295607858,6,37,No car,0,no malaria,30.7545247586379,male
5618,32.6486611458975,-25.0234823424671,1,46,No car,0,no malaria,34.4227806285878,male
5619,32.6362257746103,-25.0154328147392,8,22,No car,1,no malaria,16.1242372146288,male
5620,32.3008486805921,-24.8481286032188,9,18,No car,4,malaria,31.8533543336193,male
5621,32.5949896238891,-25.0789822851262,4,11,No car,0,no malaria,26.4282962834163,male
